article_id,journal_name,cluster
102014,INTERNATIONAL JOURNAL OF DATA MINING AND BIOINFORMATICS,36
102015,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,32
102016,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,32
102017,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,17
102018,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,36
102019,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,36
102020,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,28
102021,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,36
102022,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,36
102023,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,36
102024,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,36
102025,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,18
102026,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,36
102027,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,3
102028,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,36
102029,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,18
102030,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,36
102031,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,17
102032,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,23
102033,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,44
102034,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,13
102035,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,36
102036,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,36
102037,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,36
102038,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,36
102039,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,22
102040,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,26
102041,International Journal of Data Warehousing and Mining,36
102042,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,22
102043,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,5
102044,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,14
102045,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,26
102046,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,26
102047,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,12
102048,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,36
102049,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,36
102050,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,43
102051,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,6
102052,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,6
102053,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,34
102054,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,36
102055,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102056,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102057,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102058,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,41
102059,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102060,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102061,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102062,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102063,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102064,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102065,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102066,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,38
102067,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,2
102068,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102069,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,1
102070,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102071,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102072,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,23
102073,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102074,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102075,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,8
102076,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,38
102077,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102078,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102079,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102080,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102081,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102082,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102083,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102084,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102085,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,41
102086,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102087,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,2
102088,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102089,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,2
102090,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,8
102091,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,9
102092,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102093,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,26
102094,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,1
102095,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,27
102096,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102097,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,27
102098,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102099,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102100,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,27
102101,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,1
102102,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,44
102103,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102104,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,27
102105,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102106,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,23
102107,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,25
102108,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,40
102109,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,38
102110,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,2
102111,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,35
102112,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,33
102113,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,43
102114,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,24
102115,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,35
102116,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,43
102117,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,35
102118,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,25
102119,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,10
102120,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,35
102121,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,43
102122,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,7
102123,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,19
102124,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,35
102125,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,43
102126,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,43
102127,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,39
102128,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,13
102129,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,43
102130,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,14
102131,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,35
102132,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,35
102133,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,7
102134,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,13
102135,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,35
102136,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,24
102137,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,43
102138,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,35
102139,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,35
102140,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,35
102141,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,35
102142,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,33
102143,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,43
102144,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,35
102145,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,35
102146,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,35
102147,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,35
102148,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,35
102149,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,24
102150,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,25
102151,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,35
102152,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,35
102153,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,14
102154,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,35
102155,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,13
102156,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,1
102157,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,35
102158,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,35
102159,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,35
102160,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,35
102161,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,33
102162,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,35
102163,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,43
102164,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,35
102165,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,41
102166,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,43
102167,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,35
102168,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,35
102169,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,41
102170,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,21
102171,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102172,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,42
102173,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102174,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,42
102175,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102176,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102177,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102178,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102179,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102180,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102181,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102182,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102183,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102184,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102185,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102186,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,14
102187,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,12
102188,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102189,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102190,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102191,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102192,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102193,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,10
102194,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,12
102195,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102196,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102197,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,12
102198,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102199,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,12
102200,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,7
102201,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,12
102202,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102203,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,21
102204,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,35
102205,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,10
102206,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102207,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102208,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,12
102210,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,0
102211,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102212,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,35
102213,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,14
102214,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102215,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,12
102216,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,43
102217,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,22
102218,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,35
102219,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102220,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102221,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102222,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,12
102223,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,12
102224,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,12
102225,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102226,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,10
102227,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,33
102228,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,25
102229,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,25
102230,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,8
102231,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,25
102232,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,33
102233,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,29
102234,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,25
102235,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,29
102236,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,33
102237,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,10
102238,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,33
102239,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102240,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102241,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,33
102242,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,35
102243,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102244,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,10
102245,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102246,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,44
102247,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102248,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,13
102249,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102250,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102251,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,19
102252,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,19
102253,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,19
102254,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102255,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,1
102256,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,25
102259,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,19
102260,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,19
102261,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,8
102262,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,19
102263,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102264,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102265,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102266,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102267,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102268,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102269,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102270,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102271,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102272,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,19
102273,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102274,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102275,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,13
102276,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102277,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102278,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,19
102279,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,19
102280,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,20
102281,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102282,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102283,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102284,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102285,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102286,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,32
102287,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102288,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,26
102289,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,26
102290,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102291,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102292,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,43
102293,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,38
102294,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102295,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,9
102296,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102297,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102298,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,19
102299,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102300,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102301,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102302,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102303,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102304,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102305,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102306,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102307,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102308,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102309,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,20
102310,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,9
102311,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102312,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102313,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102314,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,19
102315,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,19
102316,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,26
102317,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102318,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102319,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102320,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102321,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102322,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,5
102323,INTERNATIONAL JOURNAL OF INFORMATION SECURITY,41
102324,INTERNATIONAL JOURNAL OF INFORMATION SECURITY,23
102325,INTERNATIONAL JOURNAL OF INFORMATION SECURITY,4
102326,INTERNATIONAL JOURNAL OF INFORMATION SECURITY,29
102327,INTERNATIONAL JOURNAL OF INFORMATION SECURITY,41
102328,INTERNATIONAL JOURNAL OF INFORMATION SECURITY,41
102329,INTERNATIONAL JOURNAL OF INFORMATION SECURITY,41
102330,INTERNATIONAL JOURNAL OF INFORMATION SECURITY,41
102331,INTERNATIONAL JOURNAL OF INFORMATION SECURITY,13
102332,INTERNATIONAL JOURNAL OF INFORMATION SECURITY,41
102333,INTERNATIONAL JOURNAL OF INFORMATION SECURITY,41
102334,INTERNATIONAL JOURNAL OF INFORMATION SECURITY,36
102335,INTERNATIONAL JOURNAL OF INFORMATION SECURITY,41
102336,INTERNATIONAL JOURNAL OF INFORMATION SECURITY,20
102337,INTERNATIONAL JOURNAL OF INFORMATION SECURITY,41
102338,INTERNATIONAL JOURNAL OF INFORMATION SECURITY,29
102339,INTERNATIONAL JOURNAL OF INFORMATION SECURITY,41
102340,INTERNATIONAL JOURNAL OF INFORMATION SECURITY,41
102341,INTERNATIONAL JOURNAL OF INFORMATION SECURITY,41
102342,INTERNATIONAL JOURNAL OF INFORMATION SECURITY,25
102343,INTERNATIONAL JOURNAL OF INFORMATION SECURITY,41
102344,INTERNATIONAL JOURNAL OF INFORMATION SECURITY,25
102345,INTERNATIONAL JOURNAL OF INFORMATION SECURITY,41
102346,INTERNATIONAL JOURNAL OF INFORMATION SECURITY,29
102347,INTERNATIONAL JOURNAL OF INFORMATION SECURITY,41
102348,INTERNATIONAL JOURNAL OF INFORMATION SECURITY,41
102349,INTERNATIONAL JOURNAL OF INFORMATION SECURITY,23
102350,INTERNATIONAL JOURNAL OF INFORMATION SECURITY,41
